"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 23 17:36:26 GMT 2024","Sun Jun 23 17:36:28 GMT 2024","1253","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Sun Jun 23 17:36:15 GMT 2024","Sun Jun 23 17:36:15 GMT 2024","261","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","displayPopularTags","displayPopularTags",""
"passed","Sun Jun 23 17:36:18 GMT 2024","Sun Jun 23 17:36:20 GMT 2024","2486","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteArticle","deleteArticle",""
"passed","Sun Jun 23 17:36:24 GMT 2024","Sun Jun 23 17:36:25 GMT 2024","1206","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","displayExpectedUserArticles","displayExpectedUserArticles",""
"passed","Sun Jun 23 17:36:29 GMT 2024","Sun Jun 23 17:36:30 GMT 2024","693","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayFavoritedArticles","displayFavoritedArticles",""
"passed","Sun Jun 23 17:36:23 GMT 2024","Sun Jun 23 17:36:25 GMT 2024","1859","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","updateArticle","updateArticle",""
"passed","Sun Jun 23 17:36:15 GMT 2024","Sun Jun 23 17:36:16 GMT 2024","1047","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateAllFields","updateAllFields",""
"passed","Sun Jun 23 17:36:18 GMT 2024","Sun Jun 23 17:36:18 GMT 2024","262","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.LogoutTests","com.realworld.seleniumrealworldapp.LogoutTests","logout","logout",""
"passed","Sun Jun 23 17:36:22 GMT 2024","Sun Jun 23 17:36:22 GMT 2024","329","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateEmail","updateEmail",""
"passed","Sun Jun 23 17:36:17 GMT 2024","Sun Jun 23 17:36:18 GMT 2024","1292","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.TagsTests","com.realworld.seleniumrealworldapp.TagsTests","filterArticlesByTag","filterArticlesByTag",""
"passed","Sun Jun 23 17:36:31 GMT 2024","Sun Jun 23 17:36:32 GMT 2024","545","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","followAuthor","followAuthor",""
"passed","Sun Jun 23 17:36:29 GMT 2024","Sun Jun 23 17:36:29 GMT 2024","110","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserDetailsTests","com.realworld.seleniumrealworldapp.UserDetailsTests","shouldNavigateToSettingsPage","shouldNavigateToSettingsPage",""
"passed","Sun Jun 23 17:36:15 GMT 2024","Sun Jun 23 17:36:16 GMT 2024","1533","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","addComment","addComment",""
"passed","Sun Jun 23 17:36:27 GMT 2024","Sun Jun 23 17:36:28 GMT 2024","238","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateProfilePicture","updateProfilePicture",""
"passed","Sun Jun 23 17:36:21 GMT 2024","Sun Jun 23 17:36:22 GMT 2024","897","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerWithExistingEmail","registerWithExistingEmail",""
"passed","Sun Jun 23 17:36:20 GMT 2024","Sun Jun 23 17:36:20 GMT 2024","546","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.SignUpTests","com.realworld.seleniumrealworldapp.SignUpTests","registerValidNewUser","registerValidNewUser",""
"passed","Sun Jun 23 17:36:23 GMT 2024","Sun Jun 23 17:36:24 GMT 2024","516","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","followAuthor","followAuthor",""
"passed","Sun Jun 23 17:36:16 GMT 2024","Sun Jun 23 17:36:17 GMT 2024","592","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","likeAnArticle","likeAnArticle",""
"passed","Sun Jun 23 17:36:27 GMT 2024","Sun Jun 23 17:36:28 GMT 2024","543","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.AuthorDetailTests","com.realworld.seleniumrealworldapp.AuthorDetailTests","displayAuthorArticles","displayAuthorArticles",""
"passed","Sun Jun 23 17:36:21 GMT 2024","Sun Jun 23 17:36:22 GMT 2024","782","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","deleteComment","deleteComment",""
"passed","Sun Jun 23 17:36:30 GMT 2024","Sun Jun 23 17:36:30 GMT 2024","218","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateUsername","updateUsername",""
"passed","Sun Jun 23 17:36:25 GMT 2024","Sun Jun 23 17:36:25 GMT 2024","513","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.ArticleDetailTests","com.realworld.seleniumrealworldapp.ArticleDetailTests","likeArticle","likeArticle",""
"passed","Sun Jun 23 17:36:25 GMT 2024","Sun Jun 23 17:36:25 GMT 2024","374","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updatePassword","updatePassword",""
"passed","Sun Jun 23 17:36:20 GMT 2024","Sun Jun 23 17:36:21 GMT 2024","1380","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.NewArticleTests","com.realworld.seleniumrealworldapp.NewArticleTests","testCreateNewArticle","testCreateNewArticle",""
"passed","Sun Jun 23 17:36:14 GMT 2024","Sun Jun 23 17:36:14 GMT 2024","641","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.GlobalFeedTests","com.realworld.seleniumrealworldapp.GlobalFeedTests","displayExpectedArticles","displayExpectedArticles",""
"passed","Sun Jun 23 17:36:19 GMT 2024","Sun Jun 23 17:36:19 GMT 2024","245","Selenium E2E tests","Selenium E2E tests","com.realworld.seleniumrealworldapp.UserSettingsTests","com.realworld.seleniumrealworldapp.UserSettingsTests","updateBio","updateBio",""
